"uid","namedLocation","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","subtypeSpecification","transectMeter","directionFromTransect","ninetyDegreeDistance","sampleLatitude","sampleLongitude","sampleGeodeticDatum","sampleCoordinateUncertainty","sampleElevation","sampleElevationUncertainty","date","editedDate","individualID","taxonID","scientificName","identificationQualifier","taxonRank","growthForm","vstTag","samplingProtocolVersion","measuredBy","identifiedBy","recordedBy","remarks","dataQF"
"d1dc8768-fa20-4eee-9e73-23a2f6d6259f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",630,"Right",3.5,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2016-11-22","NEON.PLA.D03.OSBS.03857","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","Incorrectly named 6382",NA
"912acb85-69eb-4b13-8b85-8ba85b59c945","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",630,"Right",3.5,NA,NA,"WGS84",NA,NA,NA,"2016-10-17","2016-11-22","NEON.PLA.D03.OSBS.06382","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","XBhTOsXqc3JUpPrNmD30I5JCq90cfBjT","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","veg str tag 3857",NA
"1e47057a-836d-4a20-a06b-c1247cc8d473","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",689,"Left",4.3,NA,NA,"WGS84",NA,NA,NA,"2016-11-03","2017-08-07","NEON.PLA.D03.OSBS.06383","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"716013ec-a607-4217-b99a-3f647add8308","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",686,"Right",4.3,NA,NA,"WGS84",NA,NA,NA,"2016-11-03","2016-11-22","NEON.PLA.D03.OSBS.06081","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Replaced by 6383",NA
"ca6ca445-eb14-4c15-b0f4-46b8e98d8416","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",60.5,"Left",1.4,NA,NA,"WGS84",NA,NA,NA,"2016-11-03","2016-11-22","NEON.PLA.D03.OSBS.06008","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Replaced by 6384",NA
"d59efad1-93d7-4e51-b417-009103f4fb29","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",63,"Right",2,NA,NA,"WGS84",NA,NA,NA,"2016-11-03","2016-11-22","NEON.PLA.D03.OSBS.06384","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","KvMXXPVfKIu9I2dUXfZf1kfhypuW2KXY","KvMXXPVfKIu9I2dUXfZf1kfhypuW2KXY","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe","replaced 6008",NA
"41311854-6193-41ec-91d9-d0a1a1cf5fc8","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",689,"Left",2.7,NA,NA,"WGS84",NA,NA,NA,"2016-11-03","2016-11-22","NEON.PLA.D03.OSBS.06383","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","KvMXXPVfKIu9I2dUXfZf1kfhypuW2KXY","KvMXXPVfKIu9I2dUXfZf1kfhypuW2KXY","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe","replaced 6081",NA
"1ad93eb0-6a3c-4353-9e2d-046e4772099f","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",636,"Right",5.4,NA,NA,"WGS84",NA,NA,NA,"2016-11-17","2017-10-06","NEON.PLA.D03.OSBS.06074","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vH","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX","","","",NA
"b82796a4-05c3-4e88-8d0f-8e5b79c8cfa5","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",467,"Right",2.2,NA,NA,"WGS84",NA,NA,NA,"2017-02-20","2017-10-20","NEON.PLA.D03.OSBS.06353","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vH","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","","","",NA
"0e2ff506-d566-44a9-8d83-8559b43cd12e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",496,"Left",9.9,NA,NA,"WGS84",NA,NA,NA,"2017-02-20","2017-10-20","NEON.PLA.D03.OSBS.06057","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vH","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","","","",NA
"8138284e-a1c4-4e6e-a778-233d6a4fb195","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",640,"Left",4.5,NA,NA,"WGS84",NA,NA,NA,"2017-05-02","2017-08-07","NEON.PLA.D03.OSBS.06385","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"5dcf1593-288c-4f32-9d89-0a61535c762a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",640,"Left",4.5,NA,NA,"WGS84",NA,NA,NA,"2017-05-02","2017-10-18","NEON.PLA.D03.OSBS.06385","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"86c76753-42e9-4bc9-9ebc-8b879dcf13f6","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",636,"Right",5.4,NA,NA,"WGS84",NA,NA,NA,"2017-05-02","2017-05-03","NEON.PLA.D03.OSBS.06074","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"02674f9d-7bb0-457a-a1a5-aed228ed2c2c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",640,"Left",4.5,NA,NA,"WGS84",NA,NA,NA,"2017-05-02","2017-05-03","NEON.PLA.D03.OSBS.06385","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","dAI3cdiIZSYynsYnj3OoM6+i4YoJkVvy","dAI3cdiIZSYynsYnj3OoM6+i4YoJkVvy","",NA
"2c8a1185-244d-4da2-94ce-95bdf85304e8","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",467,"Right",2.2,NA,NA,"WGS84",NA,NA,NA,"2017-05-09","2017-08-07","NEON.PLA.D03.OSBS.06353","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"1a2b5abe-180a-49bc-9281-0e80b35edd19","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",467,"Right",2.2,NA,NA,"WGS84",NA,NA,NA,"2017-05-09","2017-10-18","NEON.PLA.D03.OSBS.06353","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"faf69d76-3c7c-414e-81e7-852cf8625f60","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",467,"Right",2.2,NA,NA,"WGS84",NA,NA,NA,"2017-05-09","2017-10-06","NEON.PLA.D03.OSBS.06353","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","K9OTaQ0zZCLKuSI2a22zmxo5JPNK03YOJDKl7AdSUww=","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"ae33d13f-3da2-4479-9c0a-cd48c0bd5aef","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",467,"Right",2.2,NA,NA,"WGS84",NA,NA,NA,"2017-05-09","2017-05-10","NEON.PLA.D03.OSBS.03728","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","",NA
"42039813-3701-466d-be8e-b2e117a9212c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",467,"Right",2.2,NA,NA,"WGS84",NA,NA,NA,"2017-05-09","2017-05-10","NEON.PLA.D03.OSBS.06353","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","Q7qPf8H5ap0aL2ODJKCYBhy3uxWGDBrX","",NA
"973df42d-98e2-4a56-a43e-615dd4bd3581","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",468,"Left",9.1,NA,NA,"WGS84",NA,NA,NA,"2017-09-26","2017-10-18","NEON.PLA.D03.OSBS.06433","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","","no entry",NA
"65f25499-53f8-44da-9634-2b6eee842183","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",468,"Left",9.1,NA,NA,"WGS84",NA,NA,NA,"2017-09-26","2017-10-06","NEON.PLA.D03.OSBS.06433","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","K9OTaQ0zZCLKuSI2a22zmxo5JPNK03YOJDKl7AdSUww=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","","no entry",NA
"ed0bd79a-4f33-4d38-bbc9-ff344e7604ca","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",503.6,"Right",8.2,NA,NA,"WGS84",NA,NA,NA,"2017-10-02","2017-10-18","NEON.PLA.D03.OSBS.06432","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","","no entry",NA
"bd652d33-794a-4c87-9fd6-95e9ec97674b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",503.6,"Right",8.2,NA,NA,"WGS84",NA,NA,NA,"2017-10-02","2017-10-30","NEON.PLA.D03.OSBS.06432","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","K9OTaQ0zZCLKuSI2a22zmxo5JPNK03YOJDKl7AdSUww=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","","no entry",NA
"542e0e82-8152-4891-a88b-dea8419a020c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",503.6,"Right",8.2,NA,NA,"WGS84",NA,NA,NA,"2017-10-02","2017-10-06","NEON.PLA.D03.OSBS.06432","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","K9OTaQ0zZCLKuSI2a22zmxo5JPNK03YOJDKl7AdSUww=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","","no entry",NA
"18579925-6e6c-4c9e-ae11-559d32f2f89c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",503.6,"Right",8.2,NA,NA,"WGS84",NA,NA,NA,"2017-10-02","2017-11-14","NEON.PLA.D03.OSBS.06432","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","K9OTaQ0zZCLKuSI2a22zmxo5JPNK03YOJDKl7AdSUww=","q+sogNxuTpaaq3nt4H3feKdAxSnPr68l","","no entry",NA
